"id","inspectorate","province","date","calculate_natsum","calculate_aqusum","calculate_totalsum","calculate_sumpro","fisher_fishermen","fisher_fisherwomen","fisher_fishfarmer","fisher_fishfarmerwomen","fisher_pond","fisher_pondsize","fisher_processor","fisher_processwomen","xformidstring","uuid","status","geolocation","calculatepatrol_sumcrime","calculatepatrol_sumexhibit","calculatepatrol_sumenforce","calculate001_sumcrime","calculate001_sumexhibit","calculate001_sumenforce","law_enforcement","law_amount","calculate_sumnatural","calculate_sumaqualculture","calculate_totalnaturalaqaulculture","calculate_sumprocessing"
595238555,4,"13","2024-09-20",35,0,35,3.2,4034,0,170,0,NA,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","e2340f89-21dc-449d-9cd2-69d3fa7f7372","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
595238712,3,"4","2024-09-20",156,18,174,33,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","6b4cc3b2-224a-4040-86b5-2960bd5d5f3e","submitted_via_web","null, null",9,4751,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
595243601,1,"3","2024-09-20",52.87,1140,1192.87,2.9,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b806bde7-1748-4790-a5e8-6aee7005a835","submitted_via_web","null, null",13,122,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
595246437,4,"17","2024-09-20",1083,692,1775,49,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","932d2d26-3a87-454c-88f5-a965082be6cc","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
595248374,1,"11","2024-09-20",8.75,0.6,9.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c4be41c1-9b9c-4858-8caa-c7d5c5726b6f","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
595276718,1,"10","2024-09-20",100.25,56,156.25,2.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","92a93cf6-c71e-44bd-bd73-739abf3813e1","submitted_via_web","null, null",3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
595287694,1,"19","2024-09-20",38,0,38,5.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","7ec191e6-6796-45dd-a2b9-38b4268b94ea","submitted_via_web","null, null",87,150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
595309287,5,"23","2024-09-20",174.95,3.2,178.15,21.21,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b49a5832-3299-48c4-8eab-3a57771f56d1","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
595531579,5,"7","2024-09-12",345,9,354,31.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","a9606c7d-617d-460e-a9f2-e4209d122a39","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
596276437,2,"8","2024-09-27",78.22,106.6,184.82,0.01,32253,8063,847,287,919,434,12092,9069,"aLQEf7RcyAYyquCRdDCr4J","84f0481e-a638-41fe-9f3c-669b74c6ad6c","submitted_via_web","null, null",6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
596582814,1,"25","2024-09-27",385,99.27,484.27,2.26,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","68748846-ec6f-4e60-8fa8-26c4cd10d091","submitted_via_web","null, null",5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
596585255,4,"6","2024-09-27",1140,1250,2390,214,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","4fd8dea2-7097-49b7-a74d-fbe0b7765838","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
596589598,2,"21","2024-09-27",319,266,585,36.76,49800,1350,9155,1373,23000,575,1950,1365,"aLQEf7RcyAYyquCRdDCr4J","05641a2d-d783-4aa3-bb78-b10985bab000","submitted_via_web","null, null",3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
596596963,4,"17","2024-09-27",943,611,1554,115,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ffa47ff6-27f5-462d-8eec-76c65db5aa3d","submitted_via_web","null, null",48,11,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
596606608,2,"20","2024-09-27",158,19,177,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b75cda58-ed1f-40be-b18f-245d59744ab9","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
596755683,5,"9","2024-09-27",1073,66,1139,40,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","fa20a761-a7be-4c3a-8453-eb2f50515660","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
596884885,3,"5","2024-09-27",13.29,1.25,14.54,0.3,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","081c66a5-d4e0-4280-b23b-82497d4f3c8b","submitted_via_web","null, null",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
597589293,3,"24","2024-09-27",1.5,1.2,2.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","25039b53-85d5-4dd9-8879-a8ba73e17f9d","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
598145144,2,"12","2024-09-27",6.1,540.1,546.2,97.1,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c12858f0-fcfa-40ef-8d6d-ac6e69d181cb","submitted_via_web","null, null",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
598146652,3,"15","2024-09-27",190,155,345,13,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","a146b560-0e3d-4c26-88ee-9cc41822e67a","submitted_via_web","null, null",5,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
598146669,3,"2","2024-09-20",1025,260,1285,207,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","f69f35ff-112b-4411-aada-503998f63707","submitted_via_web","null, null",19,8801,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
598150893,1,"16","2024-09-27",29,6,35,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","6348e0c6-6f4f-452a-a54f-50c950a25665","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
598151826,1,"10","2024-09-27",96,46,142,4,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","eae7d91f-df82-42ab-8feb-b8fa07713b28","submitted_via_web","null, null",3,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
598155745,3,"4","2024-09-27",226,44,270,42,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","9be79921-e819-41a6-938d-08a4afba4c87","submitted_via_web","null, null",8,4300,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
598156388,4,"1","2024-09-27",160,42,202,2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","77797c02-2409-4cd0-8b31-badf8357ef48","submitted_via_web","null, null",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
598156799,2,"14","2024-09-27",322.51,477.3,799.81,272.41,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","38138ef5-7ab1-4688-94e0-550423091b6e","submitted_via_web","null, null",20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
598163905,1,"3","2024-09-27",74.5,1241,1315.5,2.98,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","3de15116-994d-4c5e-80e6-224f522b6945","submitted_via_web","null, null",7,82,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
598174231,5,"7","2024-09-13",345,9,354,31.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","a098057e-f371-41b2-9565-e4def80bd80e","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
598195040,5,"23","2024-09-27",155.04,4.68,159.72,81.22,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c3a7abbd-92d6-4b01-ac7d-fb5afc119aa8","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
598217688,4,"13","2024-09-27",36,0,36,3.6,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","2307e26c-acd7-4bb1-82de-1c514637c06b","submitted_via_web","null, null",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
598224216,1,"11","2024-09-27",13.5,0.5,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","bd0f0fee-d2e0-4df8-8cf3-4af7d9663c29","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
599140123,1,"19","2024-09-27",53,0,53,7.7,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b6541e7f-8f98-497d-a252-3c20b12771e4","submitted_via_web","null, null",1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
599582328,4,"17","2024-10-04",1055,701,1756,97,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","80177c17-006e-4261-b926-fb59db51117d","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
599859933,4,"13","2024-10-04",35,0,35,3,4034,0,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","5a8d3324-89d1-428b-b03c-8296e66b1ccd","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
599920968,5,"18","2024-09-27",982,55,1037,30,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","1a1838bf-4212-44d7-9879-50fbd674ef82","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
600225759,3,"5","2024-10-04",14.5,1.34,15.84,0.25,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","29e27c3d-1af9-40d9-a046-b50753567ace","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
600918700,2,"12","2024-10-04",5,375.1,380.1,82,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b76b8681-f395-44d4-8c8f-d1cd656d35cc","submitted_via_web","null, null",2,37,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
600926153,4,"1","2024-10-04",158,60,218,10,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","17621efe-3caa-4468-a8d2-f47810ff7c18","submitted_via_web","null, null",2,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
600926500,3,"4","2024-10-04",253,50,303,47,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","d23b30af-7c57-4268-9a52-a04d52d908e5","submitted_via_web","null, null",3,1170,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
600926879,3,"2","2024-10-04",1143,30,1173,122,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","d7180fd0-4b9c-4296-a51e-4b93f1ef5d96","submitted_via_web","null, null",4,2100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
600927544,2,"20","2024-10-04",122,18,140,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b75cda58-ed1f-40be-b18f-245d59744ab9","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
600930463,4,"22","2024-09-27",1.3,0.5,1.8,0.06,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","8f3d9831-10d6-4563-9885-a7c764a49098","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
600937328,3,"24","2024-10-04",1.5,1.2,2.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","0f702058-06d8-4f48-85f6-ec8b002567df","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
600947135,1,"10","2024-10-04",98,46,144,2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","083d3608-5f80-49bd-a597-1114c3c62b99","submitted_via_web","null, null",2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
600963367,4,"22","2024-10-04",1.4,0.7,2.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","5f45d79a-b035-438b-91de-dfa0f91cb4a8","submitted_via_web","null, null",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
600964040,4,"6","2024-10-04",1896,900,2796,215,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","2bba2076-771e-4e19-bda8-03e3be07096a","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
600966710,1,"19","2024-10-04",99,1,100,7.7,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","bd390071-1b7a-4149-929e-18ba2e448d85","submitted_via_web","null, null",2,125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
600968527,1,"11","2024-10-04",13,0.5,13.5,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","483020ca-3179-4fa9-9a20-4d381728f819","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
600975043,2,"21","2024-10-04",650,746,1396,42.25,49800,1350,9155,1373,23000,575,1950,1365,"aLQEf7RcyAYyquCRdDCr4J","ffd1995e-e3ea-4cec-ad75-ea50f35089d3","submitted_via_web","null, null",2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
600981783,3,"15","2024-10-04",460,309,769,72,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","f7b35648-3a81-4a7d-a48d-23bd561bbff6","submitted_via_web","null, null",4,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
600983151,5,"23","2024-10-04",156.6,3.8,160.4,13.95,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","a5858cc4-daf8-4466-a7e1-d9920986df82","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
601008640,1,"3","2024-10-04",105.5,499,604.5,3.27,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","8fee8157-56d4-409f-bb7d-ba37e5da75c5","submitted_via_web","null, null",12,138,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
601055535,2,"8","2024-10-04",11,47,58,0,32253,8063,847,287,919,434,12092,9069,"aLQEf7RcyAYyquCRdDCr4J","ffed8cb6-ddd6-4553-8c2c-30d4b2fe7f09","submitted_via_web","null, null",3,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
601690685,1,"16","2024-10-04",26,2,28,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","abc42805-ea2a-4435-8c6c-50f0dbca6892","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
601873572,2,"14","2024-10-04",316,191.9,507.9,138.64,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","3fea37ac-2605-48ec-b54f-993ecd54300c","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
602892378,5,"9","2024-10-04",1061,70,1131,46,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","e1310539-bc8b-49fd-b9fb-76821ab5ee7b","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
603373803,1,"16","2024-10-11",24,2,26,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","17244c6e-a151-488c-b831-bc0bbc0d2132","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
603674506,3,"5","2024-10-11",10.38,1.75,12.13,0.1,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","45413158-110c-43da-861c-510743b6d9f7","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
603891608,4,"1","2024-10-11",135,53,188,15,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","4eff9acf-53f2-47c2-a26c-51640d89097a","submitted_via_web","null, null",1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
603938179,5,"7","2024-09-27",350,17,367,35.25,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","a06fb40d-465e-42e2-965a-f49596aa571b","submitted_via_web","null, null",3,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
603979838,5,"7","2024-10-04",326.5,10,336.5,32.25,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","970a9bea-4ba2-4ab6-9eeb-9f987cf7aad9","submitted_via_web","null, null",1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
604174178,1,"3","2024-10-11",138.5,858,996.5,2.08,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","45f6f5b9-eb59-4bd8-b812-1ca8cfff8c0d","submitted_via_web","null, null",1,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
604536552,2,"12","2024-10-11",9,455.2,464.2,72,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","80939867-172c-4239-a88a-53b88767d3f3","submitted_via_web","null, null",1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
604540018,2,"20","2024-10-11",124,17,141,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b75cda58-ed1f-40be-b18f-245d59744ab9","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
604542390,3,"24","2024-10-11",1.5,1.2,2.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","4cd3e6cf-896e-4336-bcc4-80605db96f0b","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
604542900,3,"15","2024-10-11",460,309,769,72,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","263e4d0a-69f6-4673-b7cc-e8413452711d","submitted_via_web","null, null",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
604543041,3,"2","2024-10-11",1118,60,1178,172,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","842875ca-7c84-41c5-bcea-541252c26377","submitted_via_web","null, null",3,60,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
604543816,4,"13","2024-10-11",30,0,30,3,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","6070d5d4-6216-4eb9-bfe8-295b620e6dee","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
604544962,2,"14","2024-10-11",395,220.6,615.6,150.28,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","93c0d19b-8852-49fc-87c3-205a7b7c9b5e","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
604555602,2,"21","2024-10-11",675,776,1451,46.44,49800,1350,9155,1373,23000,575,1950,1365,"aLQEf7RcyAYyquCRdDCr4J","05641a2d-d783-4aa3-bb78-b10985bab000","submitted_via_web","null, null",5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
604575195,1,"11","2024-10-11",7.5,0.85,8.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","9b31c84f-52cd-4679-8661-fbfc9e6654f8","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
604587189,4,"6","2024-10-11",2298,1000,3298,216,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","bd2e3633-08d1-47ce-8bf4-0637df7c541e","submitted_via_web","null, null",34,15,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
604604481,1,"10","2024-10-11",98,46,144,2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","821a9da0-77bf-4645-828e-a73c80cb9c17","submitted_via_web","null, null",3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
604618342,2,"8","2024-10-11",300.5,68,368.5,1,32253,8063,847,287,919,434,12092,9069,"aLQEf7RcyAYyquCRdDCr4J","51774211-8e44-4408-b973-efa9620533a5","submitted_via_web","null, null",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
604627583,5,"9","2024-10-11",1078,72,1150,46,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","bad68669-d6b7-4bc3-ae9e-d12627de35c6","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
604667873,3,"4","2024-10-11",313,59,372,48,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c03df566-0eb4-42e5-b0ec-7d96c0ff1433","submitted_via_web","null, null",1,200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
605794814,5,"23","2024-10-11",110.9,2.85,113.75,18.6,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","aec54739-2115-4939-a52d-e94af8e833df","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
606537541,4,"6","2024-10-18",2303,1100,3403,214,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","27daf843-2cad-4d70-b8a3-76372977a5d9","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
606582529,3,"5","2024-10-18",13.44,1.35,14.79,0.17,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","c0b024ed-fb79-4697-a439-571bd7b55539","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
606732761,3,"15","2024-10-18",460,309,769,72,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","51739e81-d06e-45e4-9ce5-7c1e812a2548","submitted_via_web","null, null",3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
606739597,1,"19","2024-10-11",83,0,83,12.1,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","55b33acb-bbb6-47dd-9c12-05c4d3df31dd","submitted_via_web","null, null",6,345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
606744118,4,"1","2024-10-18",180,80,260,18,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","9d0741c5-d769-4410-a84a-8c412020b2c5","submitted_via_web","null, null",1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
606752033,4,"22","2024-10-18",1.5,0.7,2.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","236d77f1-1c3b-483c-8698-e0ef72c65156","submitted_via_web","null, null",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
606918035,3,"24","2024-10-18",1.4,0.8,2.2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c891d5c1-1390-489c-bea4-4b3fff25cf4c","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
607353264,2,"14","2024-10-18",414.2,238.1,652.3,174.43,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","6bb9efb6-2ff4-4c93-a5a6-8cff8cdf2f68","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
607934887,1,"3","2024-10-18",597.5,845,1442.5,2.31,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","31b7fe3e-523f-481d-877e-bef24ae73132","submitted_via_web","null, null",14,181,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
607935079,2,"8","2024-10-18",84.81,89.6,174.41,2,32253,8063,847,287,919,434,12092,9069,"aLQEf7RcyAYyquCRdDCr4J","1c99ce00-cd8e-4d5c-a2f2-02b9d4c832d5","submitted_via_web","null, null",9,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
607936709,5,"9","2024-10-18",1084,75,1159,48,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","fea1bd9b-d668-4f77-afd3-e5861694ef31","submitted_via_web","null, null",1,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
607950367,2,"21","2024-10-18",571,657,1228,44.34,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","6a09996e-a2fb-4517-80cc-d0d4d03e22a3","submitted_via_web","null, null",5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
608499349,2,"12","2024-10-18",9,745.3,754.3,81,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c5dfb840-ef33-40f5-93eb-90b7c53fe19e","submitted_via_web","null, null",1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
608515186,1,"11","2024-10-18",10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","20054eb6-8e8c-4884-aeec-b844d35c11ba","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
608539129,2,"20","2024-10-18",127,15,142,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","6d644b2d-5088-4fb3-953d-700f8b389ca6","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
608548305,4,"17","2024-10-11",802,524,1326,147,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","dd7b6811-0e32-4911-a597-4c9b15f9b650","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
608579830,3,"2","2024-10-18",1115,60,1175,202,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","6b1b12b5-00f7-46d6-9b08-daac7cdcf2dd","submitted_via_web","null, null",3,1650,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
