"id","aqufishcatch_areaaqu","aqufishcatch_aqufishtype","aqufishcatch_aqucatch","aqufishcatch_aquprice","aqufishcatch_aqutype","date","province","uuid"
616420302,1,"59",130,9000,"ponds batches","2024-11-08",15,NA
616420302,1,"8",104,10000,"ponds","2024-11-08",15,NA
616420302,1,"39",125,9000,"ponds batches","2024-11-08",15,NA
616426836,1,"8",2,7000,"ponds batches","2024-11-08",4,NA
616426836,1,"39",4,4000,"ponds batches","2024-11-08",4,NA
616426836,1,"6",3,7000,"ponds batches","2024-11-08",4,NA
616426836,1,"78",2,18000,"pool","2024-11-08",4,NA
616426836,1,"15",2,13000,"ponds","2024-11-08",4,NA
616426836,1,"30",5,4000,"ponds batches","2024-11-08",4,NA
616426836,1,"59",6,7000,"ponds batches","2024-11-08",4,NA
616426836,1,"4",2,38000,"ponds batches","2024-11-08",4,NA
616426836,1,"24",3,8000,"ponds batches","2024-11-08",4,NA
616426836,1,"12",3,9000,"ponds","2024-11-08",4,NA
616426836,1,"888",2,13000,"batches","2024-11-08",4,NA
616426836,1,"46",1,6000,"batches","2024-11-08",4,NA
616426836,1,"77",2,10000,"pool plastic","2024-11-08",4,NA
616646390,1,"24",20,9000,"ponds","2024-11-08",2,NA
616646390,1,"46",10,7500,"ponds","2024-11-08",2,NA
616646390,1,"888",0,5500,"ponds","2024-11-08",2,NA
616646390,1,"30",400,4500,"ponds","2024-11-08",2,NA
616646390,1,"59",0,6500,"ponds","2024-11-08",2,NA
616646390,1,"8",0,7500,"ponds","2024-11-08",2,NA
616646390,1,"78",0,20000,"batches pool plastic","2024-11-08",2,NA
616646390,1,"6",20,6000,"ponds","2024-11-08",2,NA
616646390,1,"75",0,11000,"ponds batches","2024-11-08",2,NA
616646390,1,"18",0,6000,"ponds","2024-11-08",2,NA
616649765,1,"30",80,5000,"ponds","2024-11-08",1,NA
616649765,1,"77",1,7000,"plastic","2024-11-08",1,NA
616777532,1,"6",0,8000,"ponds","2024-11-08",11,NA
616777532,1,"8",0,6000,"ponds pool plastic","2024-11-08",11,NA
616777532,1,"30",0,8000,"ponds","2024-11-08",11,NA
616777532,1,"59",0,8000,"ponds","2024-11-08",11,NA
616777532,1,"39",0,8000,"ponds pool plastic","2024-11-08",11,NA
616821018,1,"75",20,13000,"ponds","2024-11-08",8,NA
616821018,1,"30",10,6000,"ponds","2024-11-08",8,NA
616839091,1,"6",0,10000,"ponds","2024-11-08",5,NA
616839091,1,"30",0,8000,"ponds","2024-11-08",5,NA
616839091,1,"8",0,10000,"ponds","2024-11-08",5,NA
616839091,1,"39",0,8000,"pool plastic","2024-11-08",5,NA
616839091,1,"77",0,12000,"pool plastic","2024-11-08",5,NA
616839310,1,"90",45,10000,"ponds batches pool","2024-11-08",10,NA
617020886,1,"77",0,7500,"pool","2024-11-08",12,NA
617020886,1,"59",65,5500,"batches","2024-11-08",12,NA
617020886,1,"30",510,5000,"ponds","2024-11-08",12,NA
617027348,1,"18",0,10000,"ponds","2024-11-08",24,NA
617027348,1,"6",0,9000,"ponds","2024-11-08",24,NA
617027348,1,"8",0,7000,"ponds","2024-11-08",24,NA
617027348,1,"39",0,7000,"ponds pool plastic","2024-11-08",24,NA
617027348,1,"77",0,10000,"pool plastic","2024-11-08",24,NA
617028498,1,"75",462,12000,"ponds","2024-11-08",3,NA
617028498,1,"59",194,6200,"ponds batches","2024-11-08",3,NA
617028498,1,"30",259,52,"ponds batches","2024-11-08",3,NA
617028498,1,"6",33,13000,"ponds batches","2024-11-08",3,NA
617028498,1,"39",44,5500,"ponds batches","2024-11-08",3,NA
617030773,1,"90",90,9500,"ponds batches pool plastic","2024-11-08",25,NA
617030773,1,"75",9,10000,"batches","2024-11-08",25,NA
617030773,1,"39",0,5500,"plastic","2024-11-08",25,NA
617030773,1,"77",0,7500,"pool plastic","2024-11-08",25,NA
617036668,1,"75",266,9000,"ponds batches","2024-11-08",6,NA
617036668,1,"39",76,6000,"ponds","2024-11-08",6,NA
617036668,1,"59",420,6000,"ponds","2024-11-08",6,NA
617036668,1,"8",234,8500,"ponds","2024-11-08",6,NA
617036668,1,"6",243,7000,"ponds","2024-11-08",6,NA
617036668,1,"77",1,7000,"pool","2024-11-08",6,NA
617042395,1,"30",23,8000,"ponds","2024-11-08",20,NA
617057106,1,"39",1,7000,"ponds field","2024-11-08",19,NA
617074035,2,"FM001",2,0,"batches","2024-11-08",9,NA
617074035,2,"FM003",6,22000,"batches","2024-11-08",9,NA
617074035,2,"FM023",1,0,"ponds","2024-11-08",9,NA
617074035,2,"FM027",30,15000,"other","2024-11-08",9,NA
617074035,2,"999",20,1000,"pole","2024-11-08",9,NA
617074035,1,"888",1,10000,"ponds","2024-11-08",9,NA
617076300,1,"888",0,10000,"ponds","2024-11-08",23,NA
617076300,1,"49",0,12000,"ponds","2024-11-08",23,NA
617076300,1,"888",0,10000,"ponds","2024-11-08",23,NA
617076300,1,"39",2,8000,"ponds","2024-11-08",23,NA
617076300,1,"6",1,12000,"ponds","2024-11-08",23,NA
617076300,1,"30",0,10000,"ponds","2024-11-08",23,NA
617076300,1,"77",1,12000,"pool","2024-11-08",23,NA
617076300,2,"FM003",1,14000,"ponds","2024-11-08",23,NA
617076300,2,"FM023",0,35000,"ponds","2024-11-08",23,NA
617098939,1,"888",0,0,"soung other","2024-11-08",17,NA
617102912,1,"39",1,6000,"ponds pool plastic","2024-11-08",22,NA
617350024,1,"30",192,5000,"ponds","2024-11-08",21,NA
617350024,1,"39",208,4000,"ponds pool plastic","2024-11-08",21,NA
617350024,1,"59",40,7000,"ponds","2024-11-08",21,NA
617350024,1,"6",88,8000,"ponds","2024-11-08",21,NA
617350024,1,"8",32,7000,"ponds","2024-11-08",21,NA
617350024,1,"77",240,10000,"field pool plastic","2024-11-08",21,NA
617785294,1,"8",1,5830,"ponds","2024-11-08",14,NA
617785294,1,"888",1,5730,"ponds","2024-11-08",14,NA
617785294,1,"39",8,5890,"ponds pool plastic","2024-11-08",14,NA
617785294,1,"6",1,8270,"ponds","2024-11-08",14,NA
617785294,1,"30",139,5160,"ponds batches","2024-11-08",14,NA
617785294,1,"59",2,6900,"ponds batches","2024-11-08",14,NA
617785294,1,"77",2,8500,"ponds field pool plastic","2024-11-08",14,NA
617785294,1,"24",0,6500,"ponds batches","2024-11-08",14,NA
617785294,1,"46",0,4900,"ponds pool","2024-11-08",14,NA
618592260,1,"6",0,10000,"ponds","2024-11-15",5,NA
618592260,1,"30",0,8000,"ponds","2024-11-15",5,NA
618592260,1,"59",0,10000,"ponds","2024-11-15",5,NA
618592260,1,"8",0,10000,"ponds","2024-11-15",5,NA
618592260,1,"39",0,8000,"pool plastic","2024-11-15",5,NA
618592260,1,"888",0,10000,"ponds","2024-11-15",5,NA
618592260,1,"77",0,10000,"pool plastic","2024-11-15",5,NA
618593827,1,"30",137,7500,"ponds batches","2024-11-15",15,NA
618593827,1,"75",135,18500,"ponds batches","2024-11-15",15,NA
618593827,1,"39",135,8000,"ponds batches","2024-11-15",15,NA
618593827,1,"59",110,8500,"ponds batches","2024-11-15",15,NA
618593827,1,"49",67,11000,"ponds","2024-11-15",15,NA
618650500,1,"18",0,10000,"ponds","2024-11-15",24,NA
618650500,1,"6",0,8000,"ponds","2024-11-15",24,NA
618650500,1,"8",0,7000,"ponds","2024-11-15",24,NA
618650500,1,"39",0,7000,"ponds pool plastic","2024-11-15",24,NA
618650500,1,"77",0,10000,"ponds","2024-11-15",24,NA
618998359,2,"FM001",1,30000,"batches","2024-11-15",9,NA
618998359,2,"FM003",5,22000,"batches","2024-11-15",9,NA
618998359,2,"FM023",0,0,"ponds","2024-11-15",9,NA
618998359,2,"FM027",40,16000,"other","2024-11-15",9,NA
618998359,2,"999",20,1000,"pole","2024-11-15",9,NA
619349370,1,"8",1,7000,"ponds batches","2024-11-15",4,NA
619349370,1,"39",3,4000,"ponds batches","2024-11-15",4,NA
619349370,1,"6",2,6000,"ponds batches","2024-11-15",4,NA
619349370,1,"78",4,18000,"pool","2024-11-15",4,NA
619349370,1,"30",7,4000,"ponds batches","2024-11-15",4,NA
619349370,1,"59",8,7000,"ponds batches","2024-11-15",4,NA
619349370,1,"4",1,35000,"ponds batches","2024-11-15",4,NA
619349370,1,"24",2,8000,"ponds batches","2024-11-15",4,NA
619349370,1,"12",2,8000,"ponds","2024-11-15",4,NA
619349370,1,"888",5,14000,"batches","2024-11-15",4,NA
619349370,1,"77",3,10000,"pool plastic","2024-11-15",4,NA
619403139,1,"8",1,5620,"ponds","2024-11-15",14,NA
619403139,1,"39",6,5840,"ponds pool plastic","2024-11-15",14,NA
619403139,1,"6",2,7920,"ponds","2024-11-15",14,NA
619403139,1,"30",144,5150,"ponds","2024-11-15",14,NA
619403139,1,"59",3,5120,"ponds batches","2024-11-15",14,NA
619403139,1,"77",0,8250,"ponds pool plastic","2024-11-15",14,NA
619403139,1,"24",1,6500,"ponds batches","2024-11-15",14,NA
619403139,1,"46",1,5690,"ponds","2024-11-15",14,NA
619518898,1,"75",403,12000,"ponds batches","2024-11-15",3,NA
619518898,1,"59",173,6500,"ponds batches","2024-11-15",3,NA
619518898,1,"30",225,5500,"ponds batches","2024-11-15",3,NA
619518898,1,"6",28,13000,"ponds batches","2024-11-15",3,NA
619518898,1,"39",38,5500,"ponds batches","2024-11-15",3,NA
619601595,1,"30",500,55000,"ponds","2024-11-15",12,NA
619601595,1,"59",50,6000,"batches","2024-11-15",12,NA
619601595,1,"77",0,8000,"pool","2024-11-15",12,NA
619605744,1,"4",3,25000,"batches","2024-11-15",8,NA
619605744,1,"75",2,8000,"ponds","2024-11-15",8,NA
619605744,1,"6",1,5500,"batches","2024-11-15",8,NA
619607358,1,"30",19,8000,"ponds","2024-11-15",20,NA
619645595,1,"90",43,10000,"ponds batches pool","2024-11-15",10,NA
619657277,1,"30",90,5000,"ponds","2024-11-15",1,NA
619657277,1,"77",2,7000,"plastic","2024-11-15",1,NA
619715225,1,"89",3,8000,"pool","2024-11-15",13,NA
619738490,1,"30",200,4500,"ponds","2024-11-15",21,NA
619738490,1,"39",216,4000,"ponds pool plastic","2024-11-15",21,NA
619738490,1,"59",42,7000,"ponds","2024-11-15",21,NA
619738490,1,"6",92,7000,"ponds","2024-11-15",21,NA
619738490,1,"8",33,7000,"ponds","2024-11-15",21,NA
619738490,1,"77",250,10000,"field pool plastic","2024-11-15",21,NA
619745732,1,"90",91,9500,"ponds pool plastic","2024-11-15",25,NA
619745732,1,"75",8,10000,"batches","2024-11-15",25,NA
619745732,1,"39",0,5500,"plastic","2024-11-15",25,NA
619745732,1,"77",0,7500,"pool plastic","2024-11-15",25,NA
619790834,1,"24",50,9000,"ponds","2024-11-15",2,NA
619790834,1,"46",0,7500,"ponds","2024-11-15",2,NA
619790834,1,"888",0,5500,"ponds","2024-11-15",2,NA
619790834,1,"30",350,4500,"ponds","2024-11-15",2,NA
619790834,1,"59",20,6500,"ponds","2024-11-15",2,NA
619790834,1,"8",0,7500,"ponds","2024-11-15",2,NA
619790834,1,"78",0,20000,"batches pool plastic","2024-11-15",2,NA
619790834,1,"6",20,6000,"ponds","2024-11-15",2,NA
619790834,1,"75",0,11000,"ponds batches","2024-11-15",2,NA
619790834,1,"18",0,6000,"ponds","2024-11-15",2,NA
620047651,1,"75",265,9000,"ponds batches","2024-11-15",6,NA
620047651,1,"39",75,6000,"ponds","2024-11-15",6,NA
620047651,1,"30",419,6000,"ponds","2024-11-15",6,NA
620047651,1,"8",235,8500,"ponds","2024-11-15",6,NA
620047651,1,"6",242,7000,"ponds","2024-11-15",6,NA
620047651,1,"77",1,7000,"pool","2024-11-15",6,NA
620142314,1,"888",0,10000,"ponds","2024-11-15",23,NA
620142314,1,"888",0,12000,"ponds","2024-11-15",23,NA
620142314,1,"888",0,10000,"ponds","2024-11-15",23,NA
620142314,1,"39",1,8000,"ponds","2024-11-15",23,NA
620142314,1,"6",0,12000,"ponds","2024-11-15",23,NA
620142314,1,"30",0,10000,"ponds","2024-11-15",23,NA
620142314,1,"77",0,12000,"pool","2024-11-15",23,NA
620142314,2,"FM003",1,14000,"ponds","2024-11-15",23,NA
620142314,2,"FM023",0,35000,"ponds","2024-11-15",23,NA
620384223,1,"6",0,8000,"ponds","2024-11-15",11,NA
620384223,1,"8",0,6000,"ponds pool plastic","2024-11-15",11,NA
620384223,1,"30",0,8000,"ponds","2024-11-15",11,NA
620384223,1,"59",0,8000,"ponds","2024-11-15",11,NA
620384223,1,"39",0,8000,"ponds pool plastic","2024-11-15",11,NA
620489692,1,"30",61,9000,"batches","2024-11-15",17,NA
620489692,1,"39",34,12000,"batches","2024-11-15",17,NA
620489692,1,"75",71,12000,"batches","2024-11-15",17,NA
620489692,1,"8",75,10000,"ponds","2024-11-15",17,NA
620489692,1,"6",22,8000,"ponds","2024-11-15",17,NA
620489692,1,"46",20,8000,"ponds","2024-11-15",17,NA
620489692,1,"30",63,10000,"ponds","2024-11-15",17,NA
620489692,1,"75",78,12000,"ponds","2024-11-15",17,NA
620489692,1,"59",53,8000,"ponds","2024-11-15",17,NA
620489692,1,"39",33,12000,"ponds","2024-11-15",17,NA
620489692,1,"77",7,13000,"ponds","2024-11-15",17,NA
621079310,1,"6",0,10000,"ponds","2024-11-22",5,NA
621079310,1,"30",0,8000,"ponds","2024-11-22",5,NA
621079310,1,"8",0,10000,"ponds","2024-11-22",5,NA
621079310,1,"39",0,8000,"pool plastic","2024-11-22",5,NA
621079310,1,"888",0,10000,"ponds","2024-11-22",5,NA
621079310,1,"77",0,12000,"pool plastic","2024-11-22",5,NA
621506393,1,"75",382,12000,"ponds","2024-11-22",3,NA
621506393,1,"59",197,6000,"ponds batches","2024-11-22",3,NA
621506393,1,"30",235,5200,"ponds batches","2024-11-22",3,NA
621506393,1,"6",31,14000,"ponds batches","2024-11-22",3,NA
621506393,1,"39",42,5000,"ponds batches","2024-11-22",3,NA
621639088,1,"59",80,5500,"batches","2024-11-22",12,NA
621639088,1,"30",460,5000,"ponds","2024-11-22",12,NA
621639088,1,"77",0,8500,"pool","2024-11-22",12,NA
621642541,1,"30",22,8000,"ponds","2024-11-22",20,NA
621643503,1,"24",50,9000,"ponds","2024-11-22",2,NA
621643503,1,"46",0,7500,"ponds","2024-11-22",2,NA
621643503,1,"888",0,5500,"ponds","2024-11-22",2,NA
621643503,1,"30",350,4500,"ponds","2024-11-22",2,NA
621643503,1,"59",30,6500,"ponds","2024-11-22",2,NA
621643503,1,"8",0,7500,"ponds","2024-11-22",2,NA
621643503,1,"78",0,20000,"batches pool plastic","2024-11-22",2,NA
621643503,1,"6",10,6000,"ponds","2024-11-22",2,NA
621643503,1,"75",0,11000,"ponds batches","2024-11-22",2,NA
621643503,1,"18",0,6000,"ponds","2024-11-22",2,NA
621643736,2,"FM001",1,30000,"batches","2024-11-22",9,NA
621643736,2,"FM003",5,22000,"batches","2024-11-22",9,NA
621643736,2,"FM023",1,40000,"ponds","2024-11-22",9,NA
621643736,2,"FM027",50,15000,"other","2024-11-22",9,NA
621643736,2,"999",10,1000,"pole","2024-11-22",9,NA
621644205,1,"89",2,8000,"pool","2024-11-29",13,NA
621645055,1,"30",125,7000,"ponds batches","2024-11-22",15,NA
621645055,1,"75",150,17500,"ponds batches","2024-11-22",15,NA
621645055,1,"30",140,7000,"ponds batches","2024-11-22",15,NA
621645055,1,"39",122,7000,"ponds batches","2024-11-22",15,NA
621645055,1,"49",47,8000,"ponds","2024-11-22",15,NA
621645210,1,"30",169,5000,"ponds","2024-11-22",21,NA
621645210,1,"39",183,4000,"ponds pool plastic","2024-11-22",21,NA
621645210,1,"59",35,7000,"ponds","2024-11-22",21,NA
621645210,1,"6",77,8000,"ponds","2024-11-22",21,NA
621645210,1,"8",28,7000,"ponds","2024-11-22",21,NA
621645210,1,"77",212,10000,"field pool plastic","2024-11-22",21,NA
621647101,1,"89",2,8000,"pool","2024-11-22",13,NA
621661733,1,"888",0,10000,"ponds","2024-11-22",23,NA
621661733,1,"49",0,12000,"ponds","2024-11-22",23,NA
621661733,1,"888",0,10000,"ponds","2024-11-22",23,NA
621661733,1,"39",1,8000,"pool","2024-11-22",23,NA
621661733,1,"6",0,12000,"ponds","2024-11-22",23,NA
621661733,1,"30",0,10000,"ponds","2024-11-22",23,NA
621661733,1,"77",0,12000,"pool","2024-11-22",23,NA
621661733,2,"FM003",1,14000,"ponds","2024-11-22",23,NA
621661733,2,"FM023",0,35000,"ponds","2024-11-22",23,NA
621717739,1,"30",61,10000,"ponds batches","2024-11-22",17,NA
621717739,1,"39",34,12000,"ponds batches plastic","2024-11-22",17,NA
621717739,1,"75",113,12000,"ponds batches","2024-11-22",17,NA
621717739,1,"8",75,10000,"ponds batches","2024-11-22",17,NA
621717739,1,"6",22,9000,"ponds batches","2024-11-22",17,NA
621717739,1,"46",20,8000,"ponds batches","2024-11-22",17,NA
621717739,1,"30",126,10000,"ponds batches","2024-11-22",17,NA
621717739,1,"75",142,12000,"ponds batches","2024-11-22",17,NA
621717739,1,"59",100,8000,"ponds batches","2024-11-22",17,NA
621717739,1,"39",33,12000,"ponds batches","2024-11-22",17,NA
621717739,1,"77",7,13000,"field plastic","2024-11-22",17,NA
621738424,1,"18",0,11000,"ponds","2024-11-22",24,NA
621738424,1,"6",0,9000,"ponds","2024-11-22",24,NA
621738424,1,"8",0,8000,"ponds","2024-11-22",24,NA
621738424,1,"39",0,8000,"ponds pool plastic","2024-11-22",24,NA
621738424,1,"77",0,10000,"pool plastic","2024-11-22",24,NA
621738853,1,"90",47,10000,"ponds batches pool","2024-11-22",10,NA
621764893,1,"75",265,9000,"ponds batches","2024-11-22",6,NA
621764893,1,"39",76,6000,"ponds","2024-11-22",6,NA
621764893,1,"30",419,6000,"ponds","2024-11-22",6,NA
621764893,1,"8",234,8500,"ponds","2024-11-22",6,NA
621764893,1,"6",243,7000,"ponds","2024-11-22",6,NA
621764893,1,"77",1,7000,"pool","2024-11-22",6,NA
621945106,1,"90",92,9500,"ponds pool plastic","2024-11-22",25,NA
621945106,1,"75",10,10000,"batches","2024-11-22",25,NA
621945106,1,"39",0,5500,"plastic","2024-11-22",25,NA
621945106,1,"77",0,7500,"pool plastic","2024-11-22",25,NA
621946251,1,"8",1,5640,"ponds","2024-11-22",14,NA
621946251,1,"39",3,6200,"ponds pool plastic","2024-11-22",14,NA
621946251,1,"6",1,5680,"ponds","2024-11-22",14,NA
621946251,1,"30",126,5270,"ponds batches","2024-11-22",14,NA
621946251,1,"59",1,7080,"ponds batches","2024-11-22",14,NA
621946251,1,"24",0,6500,"ponds batches","2024-11-22",14,NA
621946251,1,"46",0,6840,"ponds pool plastic","2024-11-22",14,NA
621995999,1,"75",10,13000,"ponds","2024-11-22",8,NA
621995999,1,"30",16,5600,"ponds","2024-11-22",8,NA
621995999,1,"59",2,8300,"ponds","2024-11-22",8,NA
621995999,1,"8",3,8500,"ponds","2024-11-22",8,NA
621995999,1,"6",3,8500,"ponds batches","2024-11-22",8,NA
621995999,1,"888",2,14000,"batches","2024-11-22",8,NA
621995999,1,"25",2,12000,"ponds batches","2024-11-22",8,NA
622259830,1,"6",0,8000,"ponds","2024-11-22",11,NA
622259830,1,"8",0,6000,"ponds pool plastic","2024-11-22",11,NA
622259830,1,"30",0,8000,"ponds","2024-11-22",11,NA
622259830,1,"59",1,8000,"ponds","2024-11-22",11,NA
622259830,1,"39",0,8000,"ponds pool plastic","2024-11-22",11,NA
622962432,1,"30",90,5000,"ponds","2024-11-22",1,NA
622962432,1,"77",1,7000,"plastic","2024-11-22",1,NA
622964925,1,"90",91,9500,"ponds pool plastic","2024-11-29",25,NA
622964925,1,"75",10,10000,"batches","2024-11-29",25,NA
622964925,1,"39",0,5500,"plastic","2024-11-29",25,NA
622964925,1,"77",0,7500,"pool plastic","2024-11-29",25,NA
623013666,1,"75",264,9000,"ponds batches","2024-11-29",6,NA
623013666,1,"39",77,6000,"ponds","2024-11-29",6,NA
623013666,1,"30",419,6000,"ponds","2024-11-29",6,NA
623013666,1,"8",233,8500,"ponds","2024-11-29",6,NA
623013666,1,"6",241,7000,"ponds","2024-11-29",6,NA
623013666,1,"77",1,7000,"pool","2024-11-29",6,NA
623018400,1,"8",10,6000,"ponds batches","2024-11-22",4,NA
623018400,1,"39",17,4000,"ponds","2024-11-22",4,NA
623018400,1,"6",8,7000,"ponds batches","2024-11-22",4,NA
623018400,1,"78",10,17000,"pool","2024-11-22",4,NA
623018400,1,"15",5,14000,"ponds","2024-11-22",4,NA
623018400,1,"30",17,4000,"ponds batches","2024-11-22",4,NA
623018400,1,"59",20,7000,"ponds batches","2024-11-22",4,NA
623018400,1,"4",6,35000,"ponds batches","2024-11-22",4,NA
623018400,1,"24",20,8000,"ponds batches","2024-11-22",4,NA
623018400,1,"12",12,9000,"ponds","2024-11-22",4,NA
623018400,1,"42",8,5000,"ponds","2024-11-22",4,NA
623018400,1,"888",20,13000,"ponds batches","2024-11-22",4,NA
623018400,1,"46",5,5000,"ponds batches","2024-11-22",4,NA
623018400,1,"79",2,4000,"pool plastic","2024-11-22",4,NA
623018400,1,"77",5,10000,"pool plastic","2024-11-22",4,NA
623030184,1,"30",139,7000,"ponds batches","2024-11-29",15,NA
623030184,1,"75",135,17000,"ponds batches","2024-11-29",15,NA
623030184,1,"59",130,7000,"ponds batches","2024-11-29",15,NA
623030184,1,"39",125,7000,"ponds batches","2024-11-29",15,NA
623030184,1,"49",55,8000,"ponds","2024-11-29",15,NA
623114619,1,"30",207,4500,"ponds","2024-11-29",21,NA
623114619,1,"39",225,4000,"ponds plastic","2024-11-29",21,NA
623114619,1,"59",43,7000,"ponds","2024-11-29",21,NA
623114619,1,"6",95,7000,"ponds","2024-11-29",21,NA
623114619,1,"8",35,7000,"ponds","2024-11-29",21,NA
623114619,1,"77",259,10000,"field plastic","2024-11-29",21,NA
623220761,1,"6",15,10000,"ponds","2024-11-29",5,NA
623220761,1,"30",26,6000,"ponds","2024-11-29",5,NA
623220761,1,"59",7,8000,"ponds","2024-11-29",5,NA
623220761,1,"8",14,8000,"ponds","2024-11-29",5,NA
623220761,1,"39",18,6000,"ponds pool plastic","2024-11-29",5,NA
623220761,1,"888",8,10000,"ponds","2024-11-29",5,NA
623220761,1,"77",21,10000,"pool plastic","2024-11-29",5,NA
623222243,1,"18",0,12000,"ponds","2024-11-29",24,NA
623222243,1,"6",0,10000,"ponds","2024-11-29",24,NA
623222243,1,"8",0,8000,"ponds","2024-11-29",24,NA
623222243,1,"39",0,8000,"ponds pool plastic","2024-11-29",24,NA
623222243,1,"77",0,10000,"pool plastic","2024-11-29",24,NA
623439776,2,"FM001",0,0,"batches","2024-11-29",9,NA
623439776,2,"FM003",5,16000,"batches","2024-11-29",9,NA
623439776,2,"FM023",0,0,"ponds","2024-11-29",9,NA
623439776,2,"FM027",40,12000,"other","2024-11-29",9,NA
623439776,2,"999",40,1500,"pole","2024-11-29",9,NA
623440813,1,"6",0,8000,"ponds","2024-11-29",11,NA
623440813,1,"8",0,6000,"ponds pool plastic","2024-11-29",11,NA
623440813,1,"30",0,8000,"ponds","2024-11-29",11,NA
623440813,1,"59",0,8000,"ponds","2024-11-29",11,NA
623440813,1,"39",0,8000,"ponds pool plastic","2024-11-29",11,NA
623445697,1,"30",25,8000,"ponds","2024-11-29",20,NA
623460894,1,"30",390,6000,"ponds","2024-11-29",12,NA
623460894,1,"59",90,6500,"batches pool","2024-11-29",12,NA
623460894,1,"77",0,7000,"pool","2024-11-29",12,NA
623487578,1,"8",3,5590,"ponds","2024-11-29",14,NA
623487578,1,"888",0,5700,"ponds","2024-11-29",14,NA
623487578,1,"39",7,6150,"ponds pool plastic","2024-11-29",14,NA
623487578,1,"6",3,7720,"ponds","2024-11-29",14,NA
623487578,1,"30",193,5270,"ponds","2024-11-29",14,NA
623487578,1,"59",3,7000,"ponds batches","2024-11-29",14,NA
623487578,1,"77",4,6590,"ponds pool plastic","2024-11-29",14,NA
623487578,1,"24",1,7780,"ponds batches","2024-11-29",14,NA
623487578,1,"46",0,6200,"ponds pool plastic","2024-11-29",14,NA
623487578,1,"4",0,36000,"ponds batches","2024-11-29",14,NA
623542164,1,"24",100,9000,"ponds","2024-11-29",2,NA
623542164,1,"46",0,7500,"ponds","2024-11-29",2,NA
623542164,1,"888",0,5500,"ponds","2024-11-29",2,NA
623542164,1,"30",324,4500,"ponds","2024-11-29",2,NA
623542164,1,"59",0,6500,"ponds","2024-11-29",2,NA
623542164,1,"8",4,7500,"ponds","2024-11-29",2,NA
